GPU available: True, used: True
TPU available: False, using: 0 TPU cores
LOCAL_RANK: 0 - CUDA_VISIBLE_DEVICES: [0]
Set SLURM handle signals.
  | Name        | Type             | Params
-------------------------------------------------
0 | model       | CNN_OShaugnessy  | 1 M   
1 | loss_module | CrossEntropyLoss | 0     
Validation sanity check: 0it [00:00, ?it/s]
Validation sanity check:  50%|█████     | 1/2 [00:00<00:00,  3.60it/s]
Epoch 44:  30%|██▉       | 173/578 [00:01<00:04, 89.57it/s, loss=0.049, v_num=7359009]
Epoch 44:  30%|███       | 174/578 [00:01<00:04, 89.58it/s, loss=0.049, v_num=7359009]
Epoch 44:  30%|███       | 175/578 [00:01<00:04, 89.59it/s, loss=0.048, v_num=7359009]
Epoch 44:  30%|███       | 176/578 [00:01<00:04, 89.59it/s, loss=0.048, v_num=7359009]
Epoch 44:  31%|███       | 177/578 [00:01<00:04, 89.60it/s, loss=0.050, v_num=7359009]
Epoch 44:  31%|███       | 178/578 [00:01<00:04, 89.60it/s, loss=0.049, v_num=7359009]
Epoch 44:  31%|███       | 179/578 [00:01<00:04, 89.61it/s, loss=0.044, v_num=7359009]
Epoch 44:  31%|███       | 180/578 [00:02<00:04, 89.62it/s, loss=0.044, v_num=7359009]
Epoch 44:  31%|███       | 180/578 [00:02<00:04, 89.60it/s, loss=0.051, v_num=7359009]
Epoch 44:  31%|███▏      | 181/578 [00:02<00:04, 89.61it/s, loss=0.051, v_num=7359009]
Epoch 44:  31%|███▏      | 182/578 [00:02<00:04, 89.61it/s, loss=0.050, v_num=7359009]
Epoch 44:  32%|███▏      | 183/578 [00:02<00:04, 89.62it/s, loss=0.048, v_num=7359009]
Epoch 44:  32%|███▏      | 184/578 [00:02<00:04, 89.62it/s, loss=0.043, v_num=7359009]
Epoch 44:  32%|███▏      | 185/578 [00:02<00:04, 89.57it/s, loss=0.035, v_num=7359009]
Epoch 44:  32%|███▏      | 186/578 [00:02<00:04, 89.57it/s, loss=0.038, v_num=7359009]
Epoch 44:  32%|███▏      | 187/578 [00:02<00:04, 89.58it/s, loss=0.038, v_num=7359009]
Epoch 44:  33%|███▎      | 188/578 [00:02<00:04, 89.58it/s, loss=0.038, v_num=7359009]
Epoch 44:  33%|███▎      | 189/578 [00:02<00:04, 89.59it/s, loss=0.036, v_num=7359009]
Epoch 44:  33%|███▎      | 190/578 [00:02<00:04, 89.59it/s, loss=0.034, v_num=7359009]
Epoch 44:  33%|███▎      | 191/578 [00:02<00:04, 89.59it/s, loss=0.036, v_num=7359009]
Epoch 44:  33%|███▎      | 192/578 [00:02<00:04, 89.60it/s, loss=0.036, v_num=7359009]
Epoch 44:  33%|███▎      | 193/578 [00:02<00:04, 89.60it/s, loss=0.035, v_num=7359009]
Epoch 44:  34%|███▎      | 194/578 [00:02<00:04, 89.61it/s, loss=0.037, v_num=7359009]
Epoch 44:  34%|███▎      | 195/578 [00:02<00:04, 89.62it/s, loss=0.037, v_num=7359009]
Epoch 44:  34%|███▎      | 195/578 [00:02<00:04, 89.60it/s, loss=0.038, v_num=7359009]
Epoch 44:  34%|███▍      | 196/578 [00:02<00:04, 89.61it/s, loss=0.044, v_num=7359009]
Epoch 44:  34%|███▍      | 197/578 [00:02<00:04, 89.61it/s, loss=0.044, v_num=7359009]
Epoch 44:  34%|███▍      | 198/578 [00:02<00:04, 89.62it/s, loss=0.044, v_num=7359009]
Epoch 44:  34%|███▍      | 199/578 [00:02<00:04, 89.62it/s, loss=0.045, v_num=7359009]
Epoch 44:  35%|███▍      | 200/578 [00:02<00:04, 89.62it/s, loss=0.041, v_num=7359009]
Epoch 44:  35%|███▍      | 201/578 [00:02<00:04, 89.62it/s, loss=0.041, v_num=7359009]
Epoch 44:  35%|███▍      | 202/578 [00:02<00:04, 89.63it/s, loss=0.044, v_num=7359009]
Epoch 44:  35%|███▌      | 203/578 [00:02<00:04, 89.63it/s, loss=0.043, v_num=7359009]
Epoch 44:  35%|███▌      | 204/578 [00:02<00:04, 89.59it/s, loss=0.042, v_num=7359009]
Epoch 44:  35%|███▌      | 205/578 [00:02<00:04, 89.59it/s, loss=0.043, v_num=7359009]
Epoch 44:  36%|███▌      | 206/578 [00:02<00:04, 89.60it/s, loss=0.043, v_num=7359009]
Epoch 44:  36%|███▌      | 207/578 [00:02<00:04, 89.60it/s, loss=0.043, v_num=7359009]
Epoch 44:  36%|███▌      | 208/578 [00:02<00:04, 89.61it/s, loss=0.044, v_num=7359009]
Epoch 44:  36%|███▌      | 209/578 [00:02<00:04, 89.61it/s, loss=0.050, v_num=7359009]
Epoch 44:  36%|███▋      | 210/578 [00:02<00:04, 89.62it/s, loss=0.050, v_num=7359009]
Epoch 44:  36%|███▋      | 210/578 [00:02<00:04, 89.60it/s, loss=0.052, v_num=7359009]
Epoch 44:  37%|███▋      | 211/578 [00:02<00:04, 89.61it/s, loss=0.052, v_num=7359009]
Epoch 44:  37%|███▋      | 212/578 [00:02<00:04, 89.61it/s, loss=0.052, v_num=7359009]
Epoch 44:  37%|███▋      | 213/578 [00:02<00:04, 89.62it/s, loss=0.057, v_num=7359009]
Epoch 44:  37%|███▋      | 214/578 [00:02<00:04, 89.62it/s, loss=0.057, v_num=7359009]
Epoch 44:  37%|███▋      | 215/578 [00:02<00:04, 89.63it/s, loss=0.054, v_num=7359009]
Epoch 44:  37%|███▋      | 216/578 [00:02<00:04, 89.63it/s, loss=0.050, v_num=7359009]
Epoch 44:  38%|███▊      | 217/578 [00:02<00:04, 89.64it/s, loss=0.048, v_num=7359009]
Epoch 44:  38%|███▊      | 218/578 [00:02<00:04, 89.64it/s, loss=0.051, v_num=7359009]
Epoch 44:  38%|███▊      | 219/578 [00:02<00:04, 89.65it/s, loss=0.050, v_num=7359009]
Epoch 44:  38%|███▊      | 220/578 [00:02<00:03, 89.65it/s, loss=0.046, v_num=7359009]
Epoch 44:  38%|███▊      | 221/578 [00:02<00:03, 89.65it/s, loss=0.045, v_num=7359009]
Epoch 44:  38%|███▊      | 222/578 [00:02<00:03, 89.66it/s, loss=0.044, v_num=7359009]
Epoch 44:  39%|███▊      | 223/578 [00:02<00:03, 89.66it/s, loss=0.045, v_num=7359009]
Epoch 44:  39%|███▉      | 224/578 [00:02<00:03, 89.66it/s, loss=0.045, v_num=7359009]
Epoch 44:  39%|███▉      | 225/578 [00:02<00:03, 89.67it/s, loss=0.045, v_num=7359009]
Epoch 44:  39%|███▉      | 225/578 [00:02<00:03, 89.66it/s, loss=0.046, v_num=7359009]
Epoch 44:  39%|███▉      | 226/578 [00:02<00:03, 89.66it/s, loss=0.044, v_num=7359009]
Epoch 44:  39%|███▉      | 227/578 [00:02<00:03, 89.67it/s, loss=0.044, v_num=7359009]
Epoch 44:  39%|███▉      | 228/578 [00:02<00:03, 89.67it/s, loss=0.042, v_num=7359009]
Epoch 44:  40%|███▉      | 229/578 [00:02<00:03, 89.68it/s, loss=0.037, v_num=7359009]
Epoch 44:  40%|███▉      | 230/578 [00:02<00:03, 89.68it/s, loss=0.034, v_num=7359009]
Epoch 44:  40%|███▉      | 231/578 [00:02<00:03, 89.68it/s, loss=0.031, v_num=7359009]
Epoch 44:  40%|████      | 232/578 [00:02<00:03, 89.69it/s, loss=0.033, v_num=7359009]
Epoch 44:  40%|████      | 233/578 [00:02<00:03, 89.69it/s, loss=0.028, v_num=7359009]
Epoch 44:  40%|████      | 234/578 [00:02<00:03, 89.69it/s, loss=0.032, v_num=7359009]
Epoch 44:  41%|████      | 235/578 [00:02<00:03, 89.66it/s, loss=0.032, v_num=7359009]
Epoch 44:  41%|████      | 236/578 [00:02<00:03, 89.66it/s, loss=0.032, v_num=7359009]
Epoch 44:  41%|████      | 237/578 [00:02<00:03, 89.66it/s, loss=0.033, v_num=7359009]
Epoch 44:  41%|████      | 238/578 [00:02<00:03, 89.67it/s, loss=0.031, v_num=7359009]
Epoch 44:  41%|████▏     | 239/578 [00:02<00:03, 89.67it/s, loss=0.034, v_num=7359009]
Epoch 44:  42%|████▏     | 240/578 [00:02<00:03, 89.67it/s, loss=0.034, v_num=7359009]
Epoch 44:  42%|████▏     | 240/578 [00:02<00:03, 89.66it/s, loss=0.034, v_num=7359009]
Epoch 44:  42%|████▏     | 241/578 [00:02<00:03, 89.67it/s, loss=0.036, v_num=7359009]
Epoch 44:  42%|████▏     | 242/578 [00:02<00:03, 89.67it/s, loss=0.034, v_num=7359009]
Epoch 44:  42%|████▏     | 243/578 [00:02<00:03, 89.68it/s, loss=0.036, v_num=7359009]
Epoch 44:  42%|████▏     | 244/578 [00:02<00:03, 89.68it/s, loss=0.036, v_num=7359009]
Epoch 44:  42%|████▏     | 245/578 [00:02<00:03, 89.68it/s, loss=0.037, v_num=7359009]
Epoch 44:  43%|████▎     | 246/578 [00:02<00:03, 89.69it/s, loss=0.036, v_num=7359009]
Epoch 44:  43%|████▎     | 247/578 [00:02<00:03, 89.69it/s, loss=0.037, v_num=7359009]
Epoch 44:  43%|████▎     | 248/578 [00:02<00:03, 89.70it/s, loss=0.038, v_num=7359009]
Epoch 44:  43%|████▎     | 249/578 [00:02<00:03, 89.70it/s, loss=0.038, v_num=7359009]
Epoch 44:  43%|████▎     | 250/578 [00:02<00:03, 89.71it/s, loss=0.040, v_num=7359009]
Epoch 44:  43%|████▎     | 251/578 [00:02<00:03, 89.71it/s, loss=0.040, v_num=7359009]
Epoch 44:  44%|████▎     | 252/578 [00:02<00:03, 89.71it/s, loss=0.037, v_num=7359009]
Epoch 44:  44%|████▍     | 253/578 [00:02<00:03, 89.72it/s, loss=0.039, v_num=7359009]
Epoch 44:  44%|████▍     | 254/578 [00:02<00:03, 89.72it/s, loss=0.036, v_num=7359009]
Epoch 44:  44%|████▍     | 255/578 [00:02<00:03, 89.73it/s, loss=0.036, v_num=7359009]
Epoch 44:  44%|████▍     | 255/578 [00:02<00:03, 89.72it/s, loss=0.036, v_num=7359009]
Epoch 44:  44%|████▍     | 256/578 [00:02<00:03, 89.72it/s, loss=0.035, v_num=7359009]
Epoch 44:  44%|████▍     | 257/578 [00:02<00:03, 89.72it/s, loss=0.036, v_num=7359009]
Epoch 44:  45%|████▍     | 258/578 [00:02<00:03, 89.73it/s, loss=0.036, v_num=7359009]
Epoch 44:  45%|████▍     | 259/578 [00:02<00:03, 89.73it/s, loss=0.035, v_num=7359009]
Epoch 44:  45%|████▍     | 260/578 [00:02<00:03, 89.74it/s, loss=0.035, v_num=7359009]
Epoch 44:  45%|████▌     | 261/578 [00:02<00:03, 89.74it/s, loss=0.036, v_num=7359009]
Epoch 44:  45%|████▌     | 262/578 [00:02<00:03, 89.74it/s, loss=0.036, v_num=7359009]
Epoch 44:  46%|████▌     | 263/578 [00:02<00:03, 89.74it/s, loss=0.035, v_num=7359009]
Epoch 44:  46%|████▌     | 264/578 [00:02<00:03, 89.75it/s, loss=0.034, v_num=7359009]
Epoch 44:  46%|████▌     | 265/578 [00:02<00:03, 89.75it/s, loss=0.033, v_num=7359009]
Epoch 44:  46%|████▌     | 266/578 [00:02<00:03, 89.76it/s, loss=0.035, v_num=7359009]
Epoch 44:  46%|████▌     | 267/578 [00:02<00:03, 89.76it/s, loss=0.034, v_num=7359009]
Epoch 44:  46%|████▋     | 268/578 [00:02<00:03, 89.76it/s, loss=0.036, v_num=7359009]
Epoch 44:  47%|████▋     | 269/578 [00:02<00:03, 89.76it/s, loss=0.036, v_num=7359009]
Epoch 44:  47%|████▋     | 270/578 [00:03<00:03, 89.76it/s, loss=0.036, v_num=7359009]
Epoch 44:  47%|████▋     | 270/578 [00:03<00:03, 89.75it/s, loss=0.035, v_num=7359009]
Epoch 44:  47%|████▋     | 271/578 [00:03<00:03, 89.75it/s, loss=0.035, v_num=7359009]
Epoch 44:  47%|████▋     | 272/578 [00:03<00:03, 89.76it/s, loss=0.037, v_num=7359009]
Epoch 44:  47%|████▋     | 273/578 [00:03<00:03, 89.76it/s, loss=0.035, v_num=7359009]
Epoch 44:  47%|████▋     | 274/578 [00:03<00:03, 89.76it/s, loss=0.033, v_num=7359009]
Epoch 44:  48%|████▊     | 275/578 [00:03<00:03, 89.77it/s, loss=0.041, v_num=7359009]
Epoch 44:  48%|████▊     | 276/578 [00:03<00:03, 89.77it/s, loss=0.042, v_num=7359009]
Epoch 44:  48%|████▊     | 277/578 [00:03<00:03, 89.77it/s, loss=0.040, v_num=7359009]
Epoch 44:  48%|████▊     | 278/578 [00:03<00:03, 89.78it/s, loss=0.043, v_num=7359009]
Epoch 44:  48%|████▊     | 279/578 [00:03<00:03, 89.78it/s, loss=0.043, v_num=7359009]
Epoch 44:  48%|████▊     | 280/578 [00:03<00:03, 89.78it/s, loss=0.044, v_num=7359009]
Epoch 44:  49%|████▊     | 281/578 [00:03<00:03, 89.78it/s, loss=0.044, v_num=7359009]
Epoch 44:  49%|████▉     | 282/578 [00:03<00:03, 89.79it/s, loss=0.043, v_num=7359009]
Epoch 44:  49%|████▉     | 283/578 [00:03<00:03, 89.79it/s, loss=0.045, v_num=7359009]
Epoch 44:  49%|████▉     | 284/578 [00:03<00:03, 89.79it/s, loss=0.046, v_num=7359009]
Epoch 44:  49%|████▉     | 285/578 [00:03<00:03, 89.76it/s, loss=0.046, v_num=7359009]
Epoch 44:  49%|████▉     | 285/578 [00:03<00:03, 89.75it/s, loss=0.047, v_num=7359009]
Epoch 44:  49%|████▉     | 286/578 [00:03<00:03, 89.76it/s, loss=0.045, v_num=7359009]
Epoch 44:  50%|████▉     | 287/578 [00:03<00:03, 89.76it/s, loss=0.044, v_num=7359009]
Epoch 44:  50%|████▉     | 288/578 [00:03<00:03, 89.76it/s, loss=0.044, v_num=7359009]
Epoch 44:  50%|█████     | 289/578 [00:03<00:03, 89.93it/s, loss=0.045, v_num=7359009]

Validating: 0it [00:00, ?it/s][A
Epoch 44:  52%|█████▏    | 300/578 [00:03<00:03, 91.08it/s, loss=0.045, v_num=7359009]

Validating:   5%|▍         | 14/289 [00:00<00:01, 139.02it/s][A
Epoch 44:  54%|█████▍    | 315/578 [00:03<00:02, 92.64it/s, loss=0.045, v_num=7359009]

Validating:  10%|█         | 29/289 [00:00<00:01, 139.55it/s][A
Epoch 44:  57%|█████▋    | 330/578 [00:03<00:02, 94.10it/s, loss=0.045, v_num=7359009]

Validating:  15%|█▌        | 44/289 [00:00<00:01, 139.84it/s][A
Epoch 44:  60%|█████▉    | 345/578 [00:03<00:02, 95.46it/s, loss=0.045, v_num=7359009]

Validating:  20%|██        | 58/289 [00:00<00:01, 139.67it/s][A
Epoch 44:  62%|██████▏   | 360/578 [00:03<00:02, 96.68it/s, loss=0.045, v_num=7359009]

Validating:  25%|██▍       | 72/289 [00:00<00:01, 138.86it/s][A
Epoch 44:  65%|██████▍   | 375/578 [00:03<00:02, 97.89it/s, loss=0.045, v_num=7359009]

Validating:  30%|███       | 87/289 [00:00<00:01, 139.27it/s][A
Epoch 44:  67%|██████▋   | 390/578 [00:03<00:01, 99.05it/s, loss=0.045, v_num=7359009]

Validating:  35%|███▌      | 102/289 [00:00<00:01, 139.72it/s][A
Epoch 44:  70%|███████   | 405/578 [00:04<00:01, 100.15it/s, loss=0.045, v_num=7359009]

Validating:  40%|████      | 117/289 [00:00<00:01, 139.97it/s][A
Epoch 44:  73%|███████▎  | 420/578 [00:04<00:01, 101.18it/s, loss=0.045, v_num=7359009]

Validating:  46%|████▌     | 132/289 [00:00<00:01, 140.13it/s][A
Epoch 44:  75%|███████▌  | 435/578 [00:04<00:01, 102.17it/s, loss=0.045, v_num=7359009]

Validating:  51%|█████     | 147/289 [00:01<00:01, 140.27it/s][A

Validating:  56%|█████▌    | 161/289 [00:01<00:00, 140.00it/s][A
Epoch 44:  78%|███████▊  | 450/578 [00:04<00:01, 103.08it/s, loss=0.045, v_num=7359009]

Validating:  61%|██████    | 176/289 [00:01<00:00, 140.30it/s][A
Epoch 44:  80%|████████  | 465/578 [00:04<00:01, 103.98it/s, loss=0.045, v_num=7359009]

Validating:  66%|██████▌   | 191/289 [00:01<00:00, 140.47it/s][A
Epoch 44:  83%|████████▎ | 480/578 [00:04<00:00, 104.84it/s, loss=0.045, v_num=7359009]

Validating:  71%|███████▏  | 206/289 [00:01<00:00, 140.59it/s][A
Epoch 44:  86%|████████▌ | 495/578 [00:04<00:00, 105.66it/s, loss=0.045, v_num=7359009]

Validating:  76%|███████▋  | 221/289 [00:01<00:00, 140.67it/s][A
Epoch 44:  88%|████████▊ | 510/578 [00:04<00:00, 106.44it/s, loss=0.045, v_num=7359009]

Validating:  82%|████████▏ | 236/289 [00:01<00:00, 140.74it/s][A
Epoch 44:  91%|█████████ | 525/578 [00:04<00:00, 107.19it/s, loss=0.045, v_num=7359009]

Validating:  87%|████████▋ | 251/289 [00:01<00:00, 140.80it/s][A
Epoch 44:  93%|█████████▎| 540/578 [00:05<00:00, 107.90it/s, loss=0.045, v_num=7359009]

Validating:  92%|█████████▏| 266/289 [00:01<00:00, 140.81it/s][A
Epoch 44:  96%|█████████▌| 555/578 [00:05<00:00, 108.59it/s, loss=0.045, v_num=7359009]

Validating:  97%|█████████▋| 281/289 [00:02<00:00, 140.28it/s][A
Epoch 44:  99%|█████████▊| 570/578 [00:05<00:00, 109.22it/s, loss=0.045, v_num=7359009]
Epoch 44: 100%|██████████| 578/578 [00:05<00:00, 109.40it/s, loss=0.045, v_num=7359009]

                                                              [A
Epoch 44:   0%|          | 0/578 [00:00<?, ?it/s, loss=0.045, v_num=7359009]           
Epoch 45:   0%|          | 0/578 [00:00<?, ?it/s, loss=0.045, v_num=7359009]
Epoch 45:   0%|          | 1/578 [00:00<00:11, 51.04it/s, loss=0.046, v_num=7359009]
Epoch 45:   0%|          | 2/578 [00:00<00:08, 65.11it/s, loss=0.046, v_num=7359009]
Epoch 45:   1%|          | 3/578 [00:00<00:08, 71.81it/s, loss=0.048, v_num=7359009]
Epoch 45:   1%|          | 4/578 [00:00<00:07, 75.73it/s, loss=0.047, v_num=7359009]
Epoch 45:   1%|          | 5/578 [00:00<00:07, 78.29it/s, loss=0.048, v_num=7359009]
Epoch 45:   1%|          | 6/578 [00:00<00:07, 80.11it/s, loss=0.039, v_num=7359009]
Epoch 45:   1%|          | 7/578 [00:00<00:07, 81.46it/s, loss=0.039, v_num=7359009]
Epoch 45:   1%|▏         | 8/578 [00:00<00:06, 82.53it/s, loss=0.040, v_num=7359009]
Epoch 45:   2%|▏         | 9/578 [00:00<00:06, 83.33it/s, loss=0.038, v_num=7359009]
Epoch 45:   2%|▏         | 10/578 [00:00<00:06, 84.01it/s, loss=0.041, v_num=7359009]
Epoch 45:   2%|▏         | 11/578 [00:00<00:06, 84.49it/s, loss=0.038, v_num=7359009]
Epoch 45:   2%|▏         | 12/578 [00:00<00:06, 85.01it/s, loss=0.039, v_num=7359009]
Epoch 45:   2%|▏         | 13/578 [00:00<00:06, 85.44it/s, loss=0.040, v_num=7359009]
Epoch 45:   2%|▏         | 14/578 [00:00<00:06, 85.76it/s, loss=0.037, v_num=7359009]
Epoch 45:   3%|▎         | 15/578 [00:00<00:06, 86.11it/s, loss=0.037, v_num=7359009]
Epoch 45:   3%|▎         | 15/578 [00:00<00:06, 85.95it/s, loss=0.036, v_num=7359009]
Epoch 45:   3%|▎         | 16/578 [00:00<00:06, 86.26it/s, loss=0.039, v_num=7359009]
Epoch 45:   3%|▎         | 17/578 [00:00<00:06, 86.53it/s, loss=0.040, v_num=7359009]
Epoch 45:   3%|▎         | 18/578 [00:00<00:06, 86.75it/s, loss=0.042, v_num=7359009]
Epoch 45:   3%|▎         | 19/578 [00:00<00:06, 86.89it/s, loss=0.040, v_num=7359009]
Epoch 45:   3%|▎         | 20/578 [00:00<00:06, 86.85it/s, loss=0.043, v_num=7359009]
Epoch 45:   4%|▎         | 21/578 [00:00<00:06, 86.80it/s, loss=0.040, v_num=7359009]
Epoch 45:   4%|▍         | 22/578 [00:00<00:06, 86.69it/s, loss=0.040, v_num=7359009]
Epoch 45:   4%|▍         | 23/578 [00:00<00:06, 86.67it/s, loss=0.038, v_num=7359009]
Epoch 45:   4%|▍         | 24/578 [00:00<00:06, 86.77it/s, loss=0.043, v_num=7359009]
Epoch 45:   4%|▍         | 25/578 [00:00<00:06, 86.90it/s, loss=0.043, v_num=7359009]
Epoch 45:   4%|▍         | 26/578 [00:00<00:06, 87.04it/s, loss=0.042, v_num=7359009]
Epoch 45:   5%|▍         | 27/578 [00:00<00:06, 87.16it/s, loss=0.043, v_num=7359009]
Epoch 45:   5%|▍         | 28/578 [00:00<00:06, 87.29it/s, loss=0.044, v_num=7359009]
Epoch 45:   5%|▌         | 29/578 [00:00<00:06, 87.40it/s, loss=0.041, v_num=7359009]
Epoch 45:   5%|▌         | 30/578 [00:00<00:06, 87.53it/s, loss=0.041, v_num=7359009]
Epoch 45:   5%|▌         | 30/578 [00:00<00:06, 87.44it/s, loss=0.038, v_num=7359009]
Epoch 45:   5%|▌         | 31/578 [00:00<00:06, 87.56it/s, loss=0.038, v_num=7359009]
Epoch 45:   6%|▌         | 32/578 [00:00<00:06, 87.62it/s, loss=0.035, v_num=7359009]
Epoch 45:   6%|▌         | 33/578 [00:00<00:06, 87.71it/s, loss=0.035, v_num=7359009]
Epoch 45:   6%|▌         | 34/578 [00:00<00:06, 87.80it/s, loss=0.035, v_num=7359009]
Epoch 45:   6%|▌         | 35/578 [00:00<00:06, 87.88it/s, loss=0.036, v_num=7359009]
Epoch 45:   6%|▌         | 36/578 [00:00<00:06, 87.96it/s, loss=0.034, v_num=7359009]
Epoch 45:   6%|▋         | 37/578 [00:00<00:06, 88.04it/s, loss=0.034, v_num=7359009]
Epoch 45:   7%|▋         | 38/578 [00:00<00:06, 88.11it/s, loss=0.032, v_num=7359009]
Epoch 45:   7%|▋         | 39/578 [00:00<00:06, 88.07it/s, loss=0.032, v_num=7359009]
Epoch 45:   7%|▋         | 40/578 [00:00<00:06, 88.13it/s, loss=0.030, v_num=7359009]
Epoch 45:   7%|▋         | 41/578 [00:00<00:06, 88.18it/s, loss=0.030, v_num=7359009]
Epoch 45:   7%|▋         | 42/578 [00:00<00:06, 88.24it/s, loss=0.033, v_num=7359009]
Epoch 45:   7%|▋         | 43/578 [00:00<00:06, 88.29it/s, loss=0.037, v_num=7359009]
Epoch 45:   8%|▊         | 44/578 [00:00<00:06, 88.33it/s, loss=0.035, v_num=7359009]
Epoch 45:   8%|▊         | 45/578 [00:00<00:06, 88.40it/s, loss=0.035, v_num=7359009]
Epoch 45:   8%|▊         | 45/578 [00:00<00:06, 88.35it/s, loss=0.038, v_num=7359009]
Epoch 45:   8%|▊         | 46/578 [00:00<00:06, 88.21it/s, loss=0.038, v_num=7359009]
Epoch 45:   8%|▊         | 47/578 [00:00<00:06, 88.25it/s, loss=0.037, v_num=7359009]
Epoch 45:   8%|▊         | 48/578 [00:00<00:06, 88.31it/s, loss=0.037, v_num=7359009]
Epoch 45:   8%|▊         | 49/578 [00:00<00:05, 88.36it/s, loss=0.039, v_num=7359009]
Epoch 45:   9%|▊         | 50/578 [00:00<00:05, 88.39it/s, loss=0.039, v_num=7359009]
Epoch 45:   9%|▉         | 51/578 [00:00<00:05, 88.44it/s, loss=0.041, v_num=7359009]
Epoch 45:   9%|▉         | 52/578 [00:00<00:05, 88.48it/s, loss=0.041, v_num=7359009]
Epoch 45:   9%|▉         | 53/578 [00:00<00:05, 88.52it/s, loss=0.040, v_num=7359009]
Epoch 45:   9%|▉         | 54/578 [00:00<00:05, 88.55it/s, loss=0.040, v_num=7359009]
Epoch 45:  10%|▉         | 55/578 [00:00<00:05, 88.59it/s, loss=0.040, v_num=7359009]
Epoch 45:  10%|▉         | 56/578 [00:00<00:05, 88.63it/s, loss=0.041, v_num=7359009]
Epoch 45:  10%|▉         | 57/578 [00:00<00:05, 88.66it/s, loss=0.041, v_num=7359009]
